,yelpID,Phone,alias,name,category,rating,review_count,address,city,state,zipcode
1851,mPrniga_J5f0AEIKjBTP0g,(206) 304-1049,orca-eats-vashon,Orca Eats,"Food Trucks, Caterers",3.5,3,20622 Vashon Hwy SW,Vashon,WA,98070
1852,YJMvXVKnCKy99prNe1zpWg,(206) 328-2127,quick-pack-food-mart-seattle,Quick Pack Food Mart,Chicken Shop,4.5,43,2616 S Jackson St,Seattle,WA,98144
1853,6BabEA50WbRdOQb7HW0ygg,(425) 709-6868,tlatte-bellevue,T'Latte,"Coffee & Tea, Bubble Tea, Delis",3.5,111,37 103rd Ave NE,Bellevue,WA,98004
1854,tesg-yMF6YTUPQR-jncYHw,(206) 781-0292,stacias-gourmet-pizza-and-pasta-seattle,Stacia's Gourmet Pizza & Pasta,"Pizza, Italian, Sandwiches",3.5,178,305 NW 85th St,Seattle,WA,98117
1855,ZTgrBsOh2bjbSkhqM-vxPA,(425) 318-6363,valley-house-brewing-duvall,Valley House Brewing,Breweries,4.5,17,16111 Main St NE,Duvall,WA,98019
1856,yQrJoo0MStDWssSEJk81rA,(206) 525-4788,aurora-76-seattle,Aurora 76,Gas Stations,2.0,7,8408 Aurora Ave N,Seattle,WA,98103
1857,SlN_sxQQwGNPL0oSNmeDLw,(425) 885-0988,wendys-redmond-2,Wendy's,"Burgers, Fast Food",2.5,31,15945 Redmond Way,Redmond,WA,98052
1858,uuVgc2B89bCnDL3Iq2aUTQ,(253) 838-7109,winco-foods-federal-way,WinCo Foods,Grocery,3.5,66,160 SW Campus Dr,Federal Way,WA,98023
1859,NG3nf4aKcJDgZtal8KAUrA,(425) 391-6455,ben-and-jerrys-issaquah,Ben & Jerry's,Ice Cream & Frozen Yogurt,4.0,35,1011 NE High St,Issaquah,WA,98029
1860,rwgyjOOpqwd2M03fnUWxFQ,(206) 524-4918,post-alley-cafe-seattle-2,Post Alley Cafe,"Coffee & Tea, Bakeries, Cafes",4.5,39,4507 A Brooklyn Ave,Seattle,WA,98105
1861,4gv8KUJL4-FWCB2TCE22WQ,(425) 623-8958,mó-pockets-bellevue,Mó Pockets,"Food Trucks, Chinese, Sandwiches",3.5,39,,Bellevue,WA,98004
1862,GcoLXZYf-cuPFHJwaeWECw,(206) 363-8950,125th-street-grill-seattle,125th Street Grill,"American (Traditional), Bars",3.0,80,12255 Aurora Ave N,Seattle,WA,98133
1863,KLPeTCtOkiA9O3n6g0zQzQ,(425) 896-8320,thirsty-hop-kirkland,Thirsty Hop,Pubs,4.5,44,13102 NE 70th Pl,Kirkland,WA,98033
1864,rrhuIJRj8JaCS6IamVLSuQ,(206) 527-1233,js-market-seattle,J's Market,Grocery,3.5,2,4747 University Way NE,Seattle,WA,98105
1865,MjwgOLswgExFMn6h83GVaA,(206) 722-7278,l-l-teriyaki-and-pho-seattle-4,L L Teriyaki & Pho,"Vietnamese, Chinese",3.5,7,3224 Rainier Ave S,Seattle,WA,98144
1866,dJagvZRi511CmBnDlpBsdg,(206) 522-2711,7-eleven-seattle-40,7-Eleven,"Convenience Stores, Coffee & Tea",2.0,4,8250 Lake City Way NE,Seattle,WA,98115
1867,SXzh4vGI9hQHh9akyfhQWQ,(206) 258-4523,lucia-italian-kitchen-and-bar-seattle,Lucia Italian Kitchen & Bar,"Italian, Bars, Breakfast & Brunch",3.5,214,7102 Woodlawn Ave NE,Seattle,WA,98115
1868,nN2DkBW6PNSHQhwUoLS7dg,(206) 722-9372,filipino-community-of-seattle-seattle,Filipino Community of Seattle,Venues & Event Spaces,4.0,1,5740 Martin Luther King J,Seattle,WA,98118
1869,ANRQxdL-KiRCLPhoJiwzDg,(206) 364-9630,subway-seattle-52,Subway,"Sandwiches, Fast Food",2.5,11,12354 15th Ave NE,Seattle,WA,98125
1870,PNDP-OYOHEHb_xlAoev-ew,(425) 226-4100,springhill-suites-by-marriott-seattle-south-renton-renton,SpringHill Suites by Marriott Seattle South/Renton,Hotels,4.0,38,200 SW 19th Street,Renton,WA,98057
1871,K_Si-AdZJXaVBlCMWlTZfQ,(206) 367-8696,panda-express-seattle-2,Panda Express,"Fast Food, Chinese",3.0,26,555 NE Northgate Way,Seattle,WA,98125
1872,LmzeQx36UwqL-uI6bvup9A,(206) 409-4378,finn-hill-winery-kirkland,Finn Hill Winery,Wineries,5.0,4,8218 NE 115th Way,Kirkland,WA,98034
1873,28P2FSS_sLa-MuiFP0QtVQ,(253) 946-8646,red-robin-gourmet-burgers-federal-way,Red Robin Gourmet Burgers,"American (Traditional), Burgers",2.5,246,2233 S 320th Street,Federal Way,WA,98003
1874,z6HMNQg75i1bJtjboc4zQg,(206) 624-7755,sazerac-seattle,Sazerac,American (New),3.5,520,1101 4th Ave,Seattle,WA,98101
1875,-nJ8AQK3z4Ff3gtjlKh-dw,(425) 226-6656,taco-time-traveler-seattle,Taco Time Traveler,"Food Trucks, Mexican",3.0,5,,Seattle,WA,98101
1876,lkSp582OW9sXW4bKj_Spaw,(206) 365-1536,bargain-corner-thrift-shop-shoreline,Bargain Corner Thrift Shop,"Thrift Stores, Community Service/Non-Profit, Used, Vintage & Consignment",5.0,2,18560 1st Ave NE,Shoreline,WA,98155
1877,9YpFIourNrN4d9MwhVfXjA,(206) 682-9329,city-fish-seattle-2,City Fish,Seafood Markets,4.5,135,1535 Pike Pl,Seattle,WA,98101
1878,feQATxOGrC9SlGiSm1HYeA,(425) 803-8193,zeitoon-grill-house-kirkland-2,Zeitoon Grill House,"Persian/Iranian, Middle Eastern, Kebab",4.0,121,21 Central Way,Kirkland,WA,98033
1879,bKcpnZwWfgo16lwzOXVSXw,(206) 789-9999,mean-sandwich-seattle,Mean Sandwich,Sandwiches,4.0,104,1510 NW Leary Way,Seattle,WA,98107
1880,BebURWNPXPeIEJzdJZyqPQ,(503) 472-8080,panther-creek-cellars-woodinville,Panther Creek Cellars,Wineries,4.5,11,14455 Woodinville Redmond Rd NE,Woodinville,WA,98072
1881,bHVDDhtjnt9KO7p8xbDyTw,(253) 638-0189,los-cabos-covington,Los Cabos,Mexican,3.0,60,16751 SE 272nd St,Covington,WA,98042
1882,JLv41oOw5YJNELMYZ6CGWg,(425) 828-2460,dixies-bbq-bellevue,Dixie's BBQ,"Barbeque, Southern",3.0,186,11520 Northup Way,Bellevue,WA,98004
1883,aXib8FVnByKY0tlUFqyasA,(425) 831-5511,twedes-cafe-north-bend,Twede's Cafe,Cafes,3.0,391,137 W North Bend Way,North Bend,WA,98045
1884,ooL6p4-OO8qMhK1zzCiWJg,(206) 542-5054,baskin-robbins-shoreline,Baskin-Robbins,Ice Cream & Frozen Yogurt,3.5,15,926 N 185th St,Shoreline,WA,98133
1885,bL1ICfGMwabBgJKY1USK6Q,(425) 488-2299,isenhower-cellars-woodinville,Isenhower Cellars,Wineries,4.0,19,15007 Woodinville Redmond Rd,Woodinville,WA,98072
1886,eefGeiyfxa4IJIjSF2Y-_A,(206) 789-8022,salehs-delicatessen-seattle,Saleh's Delicatessen,"Beer, Wine & Spirits, Ice Cream & Frozen Yogurt, Grocery",4.0,23,2401 NW 80th St,Seattle,WA,98117
1887,ZNXRhAwOqfUWhwBHloLZJA,(206) 325-9005,el-farol-mexican-restaurant-seattle,El Farol Mexican Restaurant,Mexican,4.0,148,1467 E Republican St,Seattle,WA,98112
1888,K3VYP0nJksaZVUheQrEymQ,(206) 784-0615,aster-coffee-lounge-seattle,Aster Coffee Lounge,Coffee & Tea,4.0,103,5615 24th Ave NW,Seattle,WA,98107
1889,WxmWCKvkXDwdDnMjgUHMag,(425) 392-8885,himitsu-teriyaki-sammamish,Himitsu Teriyaki,"Japanese, Sushi Bars",3.0,51,3010 Issaquah Pine Lake Rd SE,Sammamish,WA,98075
1890,9DJY3ndAM0E6T7qGtrq0kg,(425) 677-7118,issaquah-coffee-company-issaquah,Issaquah Coffee Company,"Coffee & Tea, Desserts, Bakeries",4.0,286,317 NW Gilman Blvd,Issaquah,WA,98027
1891,LVeCqpEwn40X8Xv0AxI7jg,(206) 547-4128,hiroki-seattle,Hiroki,"Bakeries, Desserts, American (Traditional)",4.5,291,2224 N 56th St,Seattle,WA,98103
1892,WHXPQ-0HPV4u1LIV954MgA,(253) 854-1977,soho-teriyaki-2-kent,Soho Teriyaki # 2,Japanese,3.5,20,10427 SE 240th St,Kent,WA,98031
1893,LAYH-S2juj5Z2q1_XVwDzQ,(206) 325-7905,hi-spot-cafe-seattle,Hi Spot Cafe,American (New),4.0,355,1410 34th Ave,Seattle,WA,98122
1894,xoHAxyOJLhYUyzuDkKso-g,(206) 784-2230,lagunitas-seattle-taproom-and-beer-sanctuary-seattle-2,Lagunitas Seattle Taproom & Beer Sanctuary,Breweries,4.0,47,1550 NW 49th St,Seattle,WA,98107
1895,93PVDN8Ol04R7oohNv1Dlg,(253) 859-3517,subway-kent-3,Subway,"Sandwiches, Fast Food",2.0,14,1529 W Meeker St,Kent,WA,98032
1896,S1D6n5U0gcegIAT59jgyHA,(425) 251-1988,v-garden-chinese-restaurant-kent,V Garden Chinese Restaurant,"Seafood, Cantonese",3.5,89,18230 E Valley Hwy,Kent,WA,98032
1897,_gtKgYW5DNhsibnTe53qag,(425) 430-2666,subway-renton-12,Subway,"Sandwiches, Fast Food",4.0,4,1702 Duvall Ave NE,Renton,WA,98059
1898,_GmIbvfS17fNReqiiPWcvQ,(206) 725-8776,pho-my-chau-restaurant-seattle,Pho My Chau Restaurant,"Vietnamese, Noodles",3.5,69,7101 Martin Luther King Jr Way S,Seattle,WA,98118
1899,duUt7gvmpSWJfI0ou4Tsvg,(206) 659-9912,flying-lion-brewing-seattle,Flying Lion Brewing,Breweries,4.5,57,5041 Rainier Ave S,Seattle,WA,98118
1900,tifmJMRBEZ6BvWuOQOEmpQ,(206) 782-1485,tarasco-mexican-restaurant-seattle,Tarasco Mexican Restaurant,"Mexican, Bars",3.5,61,1452 NW 70th St,Seattle,WA,98117
1901,swChFIXM4iv7vbnjYWUhig,(425) 275-7496,meat-on-a-mission-kirkland,Meat On a Mission,"Food Trucks, Barbeque",4.0,32,,Kirkland,WA,98034
1902,hNp6t64t30gZSpJ_V_07AA,(206) 447-7950,seattles-best-coffee-seattle-10,Seattle's Best Coffee,Coffee & Tea,2.0,1,2401 Utah Ave,Seattle,WA,98134
1903,ZpxxB_K0b7iLIr8o8RFjjA,(206) 361-1143,acorn-catering-lake-forest-park,Acorn Catering,Caterers,5.0,4,,Lake Forest Park,WA,
1904,K1DWXBlQYt1EiKgWD-3Qdg,(206) 583-0085,cinnamon-works-seattle,Cinnamon Works,"Bakeries, Gluten-Free",4.0,344,1536 Pike Pl,Seattle,WA,98101
1905,ZnXhsC7z1Tw4kKxES9122g,(253) 854-5236,kk-market-kent,KK Market,"Videos & Video Game Rental, International Grocery, Digitizing Services",4.0,7,23805 104th Ave SE,Kent,WA,98031
1906,H-2QbufskndZAKZAXfFbfw,(425) 488-6300,red-robin-gourmet-burgers-woodinville,Red Robin Gourmet Burgers,"American (Traditional), Burgers",3.0,167,18029 Garden Way NE,Woodinville,WA,98072
1907,fMHqsxiTW-uly-z89o2vSQ,(425) 772-0031,sushiya-japanese-restaurant-kirkland,Sushiya Japanese Restaurant,"Sushi Bars, Japanese",3.0,9,11451 98th Ave NE,Kirkland,WA,98033
1908,dvx8Bcr0NDjTZy0UxFIKEw,(206) 729-8700,greenlake-guest-house-seattle,Greenlake Guest House,Bed & Breakfast,5.0,31,7630 E Green Lake Dr N,Seattle,WA,98103
1909,cW1cmV5vHOHn7RdlSUlMIA,(206) 241-4448,bahama-breeze-tukwila,Bahama Breeze,"Bars, Seafood, Latin American",3.5,735,15700 Southcenter Pkwy,Tukwila,WA,98188
1910,tAbNtK1NOXageev9QxlNkA,(206) 431-2638,taqueria-los-guillenes-burien,Taqueria Los Guillenes,Mexican,4.0,8,13602 Ambaum Blvd SW,Burien,WA,98166
1911,KlH92Z9IJx9JuV3y2qbxvQ,(925) 884-0800,76-shingle-springs,76,Gas Stations,3.0,4,4047 S Shingle Rd,Shingle Springs,CA,95682
1912,WliYYXMQkewZBSWXGvIFGA,(206) 523-9060,vegan-haven-seattle-2,Vegan Haven,"Specialty Food, Grocery, Vegan",4.5,196,5270 B University Way NE,Seattle,WA,98105
1913,qafZRR27NvzmuvyhzcLFiw,(206) 364-3354,cafe-banh-mi-seattle-3,Cafe Banh Mi,"Cafes, Sandwiches",4.5,26,10700 Meridian Ave N,Seattle,WA,98133
1914,W9YlH1_SG94fb_vLOuweEA,(425) 222-7322,el-caporal-mexican-restaurant-fall-city,El Caporal Mexican Restaurant,Mexican,4.0,44,33705 SE Redmond Fall City Rd,Fall City,WA,98024
1915,BThm40mppmmUV7WygKC_HQ,(206) 463-9672,minglement-vashon,Minglement,"Vitamins & Supplements, Organic Stores, Herbal Shops",5.0,11,19529 Vashon Hwy SW,Vashon,WA,98070
1916,wTjHIyp0zsqSWFc4TyMHuA,(425) 820-3300,romios-pizza-and-pasta-kirkland,Romio's Pizza & Pasta,"Pizza, Italian, Sandwiches",3.0,154,11422 NE 124th St,Kirkland,WA,98034
1917,Sfu-LmT6CVcFcLu2hqwjYA,(425) 204-9986,wendys-tukwila,Wendy's,"Burgers, Fast Food",2.5,20,16300 W Valley Hwy,Tukwila,WA,98188
1918,LrKHnojutz4Bvw9SkAYKPg,(206) 938-5665,java-bean-seattle-2,Java Bean,"Coffee & Tea, Bagels",4.0,49,2920 Avalon Way SW,Seattle,WA,98126
1919,TDHtMWPTEhaDQyp7Dha6MA,(206) 432-9849,eat-local-burien,Eat Local,Grocery,4.0,22,810 SW 151st St,Burien,WA,98166
1920,NtNAjOsre1y4rPsZ9UJ0yA,(206) 633-6582,yummy-bites-seattle,Yummy Bites,"Asian Fusion, Korean",3.0,90,4131 University Way NE,Seattle,WA,98105
1921,NhmEVZphPgblvDNZM21hiQ,(206) 525-5200,red-mango-seattle-3,Red Mango,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",3.0,94,2619 NE University Village St,Seattle,WA,98105
1922,a6HDkNbonG6VZG7KX3IO9w,(206) 762-4418,catering-by-mccormick-and-schmicks-seattle,Catering by McCormick & Schmick's,Caterers,5.0,5,9404 E Marginal Way S,Seattle,WA,98108
1923,rlAuouU38HzyaOaFVeYJEw,(206) 954-9215,anchored-ship-coffee-bar-seattle,Anchored Ship Coffee Bar,Coffee & Tea,4.0,123,5308 Ballard Ave NW,Seattle,WA,98107
1924,mhZlmyB-tAZBOSPwe-xllQ,(425) 276-5995,taco-del-mar-renton-6,Taco Del Mar,"Fast Food, Tacos",2.5,6,1785 NE 44th St,Renton,WA,98056
1925,994SE9NAuXI24y8oCPR71g,(206) 523-9090,revolutions-coffee-seattle-2,Revolutions Coffee,"Coffee & Tea, Bakeries",4.0,154,7208 E Greenlake Dr N,Seattle,WA,98115
1926,fUCdxKSoHF_X3415c5zHMg,(206) 931-3796,tropical-hut-restaurant-kent,Tropical Hut Restaurant,Filipino,5.0,4,24602 36th Ave S,Kent,WA,98032
1927,UHbWy9jr1JuLfX1pnjqDTw,(206) 380-1542,taqueria-latinos-seattle,Taqueria Latinos,"Mexican, Food Trucks",4.5,4,,Seattle,WA,98144
1928,xIi9FfkTBMZaLNxHX0DfUA,(206) 523-0772,uncle-lees-seattle,Uncle ​Lee's,"Chinese, Thai",3.5,71,3224 NE 45th St,Seattle,WA,98105
1929,4L1-QRhu9gMgZ7fL381cBg,(425) 827-6633,yarrow-bay-76-kirkland,Yarrow Bay 76,"Gas Stations, Convenience Stores",2.0,4,3828 Lk Washingtn Blvd NE,Kirkland,WA,98033
1930,utu-maHzOCTHazNtS4p-4g,(206) 223-5343,fortuna-cafe-seattle,Fortuna Cafe,"Barbeque, Seafood, Cantonese",4.5,81,711 S King St,Seattle,WA,98104
1931,GmdJhfkvocECb0fDCEU24A,(253) 939-9770,dairy-queen-pacific,Dairy Queen,Ice Cream & Frozen Yogurt,2.0,20,425 Ellingson Rd,Pacific,WA,98047
1932,6YV1qo0AfTPylmmZSAVNSQ,(206) 684-4093,ballard-community-center-seattle,Ballard Community Center,"Recreation Centers, Playgrounds, Community Centers",3.0,4,6020 28th Ave NW,Seattle,WA,98107
1933,d6ZDAieRmizky5v-bWmjCQ,(206) 739-6169,jones-barbeque-seattle-6,Jones Barbeque,Barbeque,3.5,266,4417 Fauntleroy Way SW,Seattle,WA,98126
1934,y9mGr5YRQJz648UpjP59fg,(425) 643-8420,great-harvest-bread-co-bellevue-3,Great Harvest Bread Co.,"Bakeries, Soup, Sandwiches",4.0,86,3610 C Factoria Blvd SE,Bellevue,WA,98006
1935,anj2IrLlw8ZaCfChwy2lbw,(206) 368-7221,village-market-thriftway-shoreline,Village Market Thriftway,Grocery,3.5,44,20150 Ballinger Way NE,Shoreline,WA,98155
1936,ypkk09h8VEC9s8VE7x9neA,(206) 283-1515,pasta-freska-seattle,Pasta Freska,"Italian, Gluten-Free, Tapas/Small Plates",3.5,430,1515 Westlake Ave N,Seattle,WA,98109
1937,p7rzGZOh24felXTebdfzNQ,(425) 883-2234,shell-redmond-2,Shell,"Gas Stations, Convenience Stores",2.0,1,18065 Redmond Way,Redmond,WA,98052
1938,q8pMdJFazjRhb1tRATb8kw,(425) 271-8017,los-bigotes-de-villa-tukwila,Los Bigotes de Villa,"Mexican, American (Traditional)",4.0,179,668 Strander Blvd,Tukwila,WA,98188
1939,oOVlLL4bZ-wAeoi_k0OUmg,(206) 325-2111,monsoon-seattle-seattle-4,Monsoon Seattle,"Vietnamese, Asian Fusion, Bars",4.0,523,615 19th Ave E,Seattle,WA,98112
1940,826dKqwRYlzGBpPP8qXr1A,(206) 463-2100,vashon-thriftway-vashon,Vashon Thriftway,"Grocery, Florists, Coffee & Tea",4.0,30,9740 SW Bank Rd,Vashon,WA,98070
1941,gamLTtrQNyjvaEPL6p6OVQ,(206) 448-2001,palace-kitchen-seattle,Palace Kitchen,"American (New), Bars, Desserts",4.0,1024,2030 5th Ave,Seattle,WA,98121
1942,WOL00JkVK3L-79zJ_d5xLQ,(425) 392-0453,twin-cedars-winery-issaquah,Twin Cedars Winery,Local Flavor,4.5,3,,Issaquah,WA,
1943,RHxYEbrhW4ONqzkI7oPYGA,(206) 915-1990,meals-by-madeline-seattle-2,Meals By Madeline,Personal Chefs,5.0,1,,Seattle,WA,98102
1944,JfKGm8m00xiDmiiPNvnZeg,(206) 706-4934,cafe-bambino-seattle,Cafe Bambino,Coffee & Tea,4.0,66,405 NW 65th St,Seattle,WA,98117
1945,Psj6z_waphxuEUWGwd5SiA,(206) 448-4758,michou-seattle,Michou,"Delis, Sandwiches",4.5,486,1904 Pike Pl,Seattle,WA,98101
1946,Gn5erxCRML47GgbGYdxzFA,(206) 420-8548,bongos-seattle,Bongos,"Cuban, Caribbean",4.5,661,6501 Aurora Ave N,Seattle,WA,98103
1947,PzFJNls55DcBsWJOU2O0BQ,(425) 637-1177,joey-bellevue-bellevue,JOEY Bellevue,"American (New), Lounges, Steakhouses",3.5,693,800 Bellevue Way NE,Bellevue,WA,98004
1948,ytMJDWYZWPx_jWLkOW_HWg,(206) 324-5882,roanoke-park-place-tavern-seattle,Roanoke Park Place Tavern,"Dive Bars, Sports Bars, Pubs",4.0,62,2409 10th Ave E,Seattle,WA,98102
1949,Nm0amaHjKa97jR-PeJq6Zw,(206) 322-0124,tnt-taqueria-seattle,TNT Taqueria,Mexican,4.0,348,2114 N 45th St,Seattle,WA,98103
1950,Hnwp6TacRVnlbbaEGq_tHg,(206) 322-0703,cha-cha-lounge-seattle,Cha Cha Lounge,Lounges,3.0,373,1013 E Pike St,Seattle,WA,98122
1951,XfDVIJzSqRf3cP3hY0EVFA,(206) 327-9728,cortona-cafe-seattle,Cortona Cafe,"Coffee & Tea, Cafes",4.5,88,2425 E Union St,Seattle,WA,98122
1952,Gfy4v-rrUAZkx1BrtLY2jg,(425) 482-6267,shake-n-go-woodinville-3,Shake 'N Go,"Burgers, Fast Food",3.5,84,19131 144th Ave NE,Woodinville,WA,98072
1953,jOwTPgSuB6F7pQ0wZD4y_Q,(425) 820-1724,libbys-lattes-kirkland,Libby's Lattes,Coffee & Tea,4.5,10,12911 120th Ave NE,Kirkland,WA,98034
1954,eequ7pC11xAZEXHCEZls6A,(206) 284-5914,midnite-mart-seattle,Midnite Mart,Grocery,3.5,14,4217 Gilman Ave W,Seattle,WA,98199
1955,zI6VLBnzwmRx8dbXUUcOcQ,(425) 750-9664,baked-seattle-2,BAKED,Food Trucks,5.0,5,,Seattle,WA,98134
1956,zYAc0Z8P3RLDTwY05pofjA,(206) 420-8199,caliburger-seattle-u-district-seattle,CaliBurger Seattle-U District,"Burgers, Fast Food",3.0,480,4509 University Way,Seattle,WA,98105
1957,6uMyfQ-3vu4VIYIDlvawXg,(253) 887-1111,king-of-pho-auburn,King of Pho,Vietnamese,3.0,125,815 Auburn Way S,Auburn,WA,98002
1958,Kwp6VOOVXjMMUiI_9elE_g,(206) 628-0474,triangle-pub-seattle,Triangle Pub,"Pubs, American (Traditional)",4.0,51,553 1st Ave S,Seattle,WA,98104
1959,TETD84VFy3dh6xrZREHyxQ,(206) 363-5100,ichi-roll-wok-and-teriyaki-seattle,Ichi Roll Wok & Teriyaki,"Sushi Bars, Japanese, Chinese",4.0,72,306 N 125th St,Seattle,WA,98133
1960,HaLoUikmy1x7-wVAcRw-GA,(253) 941-4979,pho-tai-federal-way,Pho Tai,"Vietnamese, Noodles, Asian Fusion",2.5,380,31513 Pacific Hwy S,Federal Way,WA,98003
1961,6_g6krm8TQ4iijn6XJS7iQ,(206) 784-2257,shell-seattle-2,Shell,Gas Stations,1.5,13,719 NW Market St,Seattle,WA,98107
1962,3Mq6sSn46HReZhgQyXSMNA,(206) 778-7185,island-treats-mercer-island,Island Treats,Chocolatiers & Shops,5.0,1,7605 SE 27th St,Mercer Island,WA,98040
1963,9c0lSX6KTe88-ZLva1nu0w,(206) 682-7270,maximilien-seattle,Maximilien,French,3.5,603,81A Pike St,Seattle,WA,98101
1964,qnxBNZvy7LP_OHljAyYkMg,(425) 454-1554,the-goose-pub-n-eatery-bellevue,The Goose Pub N Eatery,"Dive Bars, Pubs, American (Traditional)",3.5,99,12001 NE 12th St,Bellevue,WA,98005
1965,EjjeUijg_lAd9gKXydv2wA,(206) 612-1439,burke-gilman-brewing-seattle-2,Burke-Gilman Brewing,Breweries,4.0,6,3626 Ne 45th St,Seattle,WA,98105
1966,_DNjq4SeVxRPxZ-UtInYMg,(510) 594-2100,peets-coffee-and-tea-emeryville-2,Peet's Coffee & Tea,Coffee & Tea,2.5,4,1400 Park Ave,Emeryville,CA,94608
1967,Yt4b0yYQaIPlOk5IBa38TQ,(206) 575-0990,azteca-mexican-restaurant-tukwila-4,Azteca Mexican Restaurant,Mexican,3.0,151,17555 Southcenter Pkwy,Tukwila,WA,98188
1968,TXILMyfGOTMlXO5hHlcGwQ,(206) 709-9797,vermillion-seattle,Vermillion,"Art Galleries, Bars",4.0,105,1508 11th Ave,Seattle,WA,98122
1969,0dsIdScST8bMVoziLDwGbw,(206) 457-5524,stoup-brewing-seattle,Stoup Brewing,"Breweries, Beer Gardens, Beer Bar",4.5,149,1108 NW 52nd St,Seattle,WA,98107
1970,Xb2eROYyzpRlhNUu4LHSYg,(206) 448-6688,anthonys-pier-66-seattle-3,Anthony's Pier 66,Seafood,3.5,491,2201 Alaskan Way,Seattle,WA,98121
1971,4YWJBB5Aav4JrLffcxf9aA,(425) 647-9691,qt-food-truck-snoqualmie,Qt Food Truck,"Mexican, Food Trucks",4.5,24,,Snoqualmie,WA,98065
1972,6AnYHK80IduKh3VLh8jTpA,(425) 881-0288,avondale-food-center-redmond,Avondale Food Center,Convenience Stores,1.0,1,11448 Avondale Rd NE,Redmond,WA,98052
1973,kL_vaB6bdYz3vOeC_DABuw,(253) 815-1375,olive-garden-italian-restaurant-federal-way-2,Olive Garden Italian Restaurant,"Italian, Salad",3.0,155,35030 Enchanted Pkwy S,Federal Way,WA,98003
1974,FJeVMdPidUM5vKvo3N5sjA,(206) 972-9299,evviva-woodfired-pizza-seattle-2,Evviva Woodfired Pizza,Pizza,4.5,22,2231 Queen Anne Ave N,Seattle,WA,98109
1975,28AUbjbaZu_sBgFtZHDCrA,(206) 824-2470,baskin-robbins-des-moines,Baskin-Robbins,Ice Cream & Frozen Yogurt,2.0,11,23627 Pacific Hwy S,Des Moines,WA,98198
1976,voQCXyGgRwlWtSEiNsyjng,(206) 522-9400,seattle-athletic-club-seattle-2,Seattle Athletic Club,"Gyms, Yoga, Swimming Pools",3.0,30,333 NE 97th St,Seattle,WA,98115
1977,Xai1cZgj2Qm2owxt4zXKOA,(206) 695-2017,bounty-kitchen-seattle-2,Bounty Kitchen,"Salad, Vegetarian, Sandwiches",4.5,259,7 Boston St,Seattle,WA,98109
1978,quKV-DL3cOV5LNyaF_P1uw,(425) 392-1100,the-boarding-house-issaquah,The Boarding House,"Sandwiches, American (Traditional)",4.0,96,317 NW Gilman Blvd,Issaquah,WA,98027
1979,R7RFX9IlMgNftKT0f9uudQ,(206) 323-0807,serafina-seattle,Serafina,"Italian, Wine Bars, Tapas/Small Plates",4.0,629,2043 Eastlake Ave E,Seattle,WA,98102
1980,8jyMv3c1W9jJAUkVt4tMRQ,(206) 527-1400,zeta-tau-alpha-seattle,Zeta Tau Alpha,N/A,5.0,1,4731 18th Ave NE,Seattle,WA,98105
1981,HZJ4DZHcd-h06-muEiQgjQ,(206) 443-3663,millers-guild-seattle,Miller's Guild,"American (New), Steakhouses, Cocktail Bars",3.5,378,612 Stewart St,Seattle,WA,98101
1982,COnfHWJHZu3tVGvWINEXBQ,(206) 324-8521,our-lady-of-mt-virgin-church-seattle,Our Lady of Mt Virgin Church,Churches,4.0,1,1531 Bradner Pl S,Seattle,WA,98144
1983,j1DdZ8CORKhRnhw6O9VBnQ,(206) 297-9453,wild-mountain-cafe-seattle,Wild Mountain Cafe,"American (Traditional), Breakfast & Brunch",4.0,402,1408 NW 85th St,Seattle,WA,98117
1984,np2mUH5pvQ7HKMlu6eFVug,(206) 972-3000,amonos-mexican-kitchen-duvall,Amonos Mexican Kitchen,Mexican,4.5,74,15321 Main St NE,Duvall,WA,98019
1985,E4bbsXaRJT_Q9C2H44MQQQ,(425) 417-8483,sol-stone-winery-woodinville-2,Sol Stone Winery,Wineries,5.0,22,19151 144th Ave NE,Woodinville,WA,98072
1986,kfyptwwAcO69tvor35kqOg,(360) 825-2525,rainier-catering-and-emry-bbq-enumclaw,Rainier Catering and Emry BBQ,Caterers,5.0,2,1508 3rd St,Enumclaw,WA,98022
1987,WsGE35vFs4-TAlx2eXMYwQ,(206) 922-3234,kiin-kiin-thai-eating-room-seattle,Kiin Kiin Thai Eating Room,Thai,4.0,77,10023 Holman Rd NW,Seattle,WA,98177
1988,M4nzaLb7nR2vbovvIS4meA,(206) 622-9902,king-deli-and-espresso-seattle,King Deli and Espresso,"Convenience Stores, Delis",3.5,13,83 S King St,Seattle,WA,98104
1989,ZsgJSyAUByth0pTKOLtdow,(425) 213-3022,deshi-halal-catering-bellevue,Deshi Halal Catering,Caterers,4.5,3,16415 NE 6th St,Bellevue,WA,98008
1990,l1YXvEdtiMOgBzVcMUzybw,(253) 854-1031,saras-coffee-shop-kent,Sara's Coffee Shop,"American (Traditional), Diners, Breakfast & Brunch",3.5,85,212 Central Ave N,Kent,WA,98032
1991,SaeFLi0rcQYgDUx1ApUMAg,(206) 860-3977,great-pumpkin-beer-festival-seattle,Great Pumpkin Beer Festival,Festivals,4.5,11,5510 Airport Way S,Seattle,WA,98108
